Loada,redis,rocksdb,capybarakv
,8515.28,70821.53,24677.95

Runa,redis,rocksdb,capybarakv
,23020.26,53327.65,22538.77

Runb,redis,rocksdb,capybarakv
,26018.63,69881.2,26015.92

Runc,redis,rocksdb,capybarakv
,22905.31,66827.05,27056.28

Loade,redis,rocksdb,capybarakv
,8161.0,72150.07,24489.4

Runf,redis,rocksdb,capybarakv
,14059.95,47339.52,21023.42

