Loada,redis,rocksdb,capybarakv
,8515.28,89477.45,18370.87

Runa,redis,rocksdb,capybarakv
,23020.26,49188.39,15662.2

Runb,redis,rocksdb,capybarakv
,26018.63,75665.86,18683.21

Runc,redis,rocksdb,capybarakv
,22905.31,67897.88,19314.71

Loade,redis,rocksdb,capybarakv
,8161.0,94037.99,18429.78

Runf,redis,rocksdb,capybarakv
,14059.95,43652.87,14211.01

