Loada,redis,pmemrocksdb,capybarakv
,7952.15,41394.36,162086.11
,8094.03,40611.91,159831.22
,8090.07,40398.75,164587.38
,8309.69,39126.94,160170.16
,8103.55,38613.14,161243.51

Runa,redis,pmemrocksdb,capybarakv
,21648.47,42267.0,175838.4
,20325.07,42076.7,172460.18
,20296.18,42303.9,166005.96
,20271.64,42333.92,167670.45
,20163.42,42410.84,169170.39

Runb,redis,pmemrocksdb,capybarakv
,19204.56,78623.52,258443.34
,19634.47,77173.59,257493.05
,19656.14,78490.72,256966.36
,19260.19,78726.02,260750.75
,19529.6,76715.12,257005.98

Runc,redis,pmemrocksdb,capybarakv
,19140.07,99984.8,277383.28
,19359.61,100389.91,274276.19
,19645.05,100986.84,279576.39
,19320.67,99498.92,274770.57
,19926.89,101162.97,282955.87

Rund,redis,pmemrocksdb,capybarakv
,20046.14,120188.84,280388.51
,18739.28,119785.73,286126.31
,19490.53,117498.32,281044.14
,18518.82,117014.36,289204.57
,18542.67,119633.25,285877.64

Loade,redis,pmemrocksdb,capybarakv
,8098.41,39250.84,162051.44
,8028.8,38359.86,162428.37
,8080.47,39838.92,164010.79
,8017.45,41069.79,161926.54
,8151.44,39409.18,165065.53

Runf,redis,pmemrocksdb,capybarakv
,13296.71,38739.39,155256.36
,13260.31,38669.76,152791.19
,13248.71,38153.84,154615.9
,13923.01,37997.27,153524.93
,13214.65,38918.44,155354.77

Loadx,redis,pmemrocksdb,capybarakv
,9511.61,44888.3,181732.27
,9433.76,44873.15,181053.15
,9450.06,46544.79,183792.45
,9524.84,43786.98,184584.94
,9390.22,45834.89,182623.05

Runx,redis,pmemrocksdb,capybarakv
,18533.41,24452.29,145905.31
,18072.49,24584.16,146044.25
,18131.76,24218.16,146512.42
,18166.1,24697.75,150155.56
,18039.6,24430.43,143139.33

